Row,PAr10,PAr20,PAr30,PAr40,PAr50,PAr60,PAr70,PAr80,PAr90,PAr95,PAr100,PAf95,PAf90,PAf80,PAf40,PAf20,PBr10,PBr20,PBr30,PBr40,PBr50,PBr60,PBr70,PBr80,PBr90,PBr95,PBr100,PBf95,PBf90,PBf80,PBf40,PBf20,PCr10,PCr20,PCr30,PCr40,PCr50,PCr60,PCr70,PCr80,PCr90,PCr95,PCr100,PCf95,PCf90,PCf80,PCf40,PCf20,PDr10,PDr20,PDr30,PDr40,PDr50,PDr60,PDr70,PDr80,PDr90,PDr95,PDr100,PDf95,PDf90,PDf80,PDf40,PDf20,PFr10,PFr20,PFr30,PFr40,PFr50,PFr60,PFr70,PFr80,PFr90,PFr95,PFr100,PFf95,PFf90,PFf80,PFf40,PFf20,y
187622,-9.02e-06,0,8.864e-06,1.711e-05,2.516e-05,3.484e-05,4.578e-05,5.716e-05,7.433e-05,9.497e-05,0.0001372,0.0001668,0.0002062,0.0002545,0.0004721,0.0006947,-8.61e-06,-4.5e-07,7.39e-06,1.526e-05,2.33e-05,3.311e-05,4.426e-05,5.616e-05,7.308e-05,8.627e-05,0.000118,0.0001838,0.0002082,0.0002618,0.000482,0.0007179,-2.19e-05,-1.55e-05,-9.95e-06,-4.73e-06,5.866e-07,6.877e-06,1.726e-05,3.858e-05,5.25e-05,6.939e-05,9.725e-05,0.000151,0.0001894,0.0002397,0.000475,0.0007015,-1.21e-05,-6.19e-06,-1.59e-06,2.554e-06,6.559e-06,1.064e-05,1.5e-05,1.99e-05,2.61e-05,3.045e-05,4.125e-05,5.313e-05,5.945e-05,7.639e-05,0.0003796,0.0005697,-3.47e-05,-3.05e-05,-2.73e-05,-2.44e-05,-2.17e-05,-1.89e-05,-1.6e-05,-1.26e-05,-8.2e-06,-4.85e-06,4.454e-06,1.701e-05,2.382e-05,3.689e-05,0.0001191,0.0002908,0.0
14154,-4.32e-06,0,3.754e-06,7.521e-06,1.161e-05,1.645e-05,2.263e-05,3.107e-05,4.446e-05,5.475e-05,7.874e-05,0.0001068,0.0001182,0.0001419,0.0003222,0.0005346,-8.62e-06,-3.87e-06,8.039e-07,6.268e-06,1.249e-05,1.932e-05,2.668e-05,3.515e-05,4.748e-05,5.627e-05,7.634e-05,0.0001104,0.0001386,0.0002014,0.0004647,0.0007354,4.229e-05,5.709e-05,6.772e-05,7.933e-05,8.941e-05,0.0001036,0.000118,0.0001325,0.0001571,0.0001785,0.0002315,0.0002923,0.0003152,0.0003726,0.0006564,0.0009228,-8.82e-06,-3.19e-06,1.705e-06,6.75e-06,1.224e-05,1.84e-05,2.581e-05,3.556e-05,5.013e-05,6.128e-05,9.074e-05,0.0001399,0.0001669,0.0002137,0.0004847,0.0007779,2.004e-05,3.213e-05,4.134e-05,5.054e-05,5.935e-05,7.036e-05,8.201e-05,9.619e-05,0.0001183,0.0001363,0.0001747,0.0002329,0.000264,0.0003226,0.0005854,0.0008738,-36.116
120004,-4.87e-06,0,4.383e-06,8.63e-06,1.302e-05,1.788e-05,2.357e-05,3.065e-05,4.083e-05,4.883e-05,6.835e-05,9.706e-05,0.000114,0.0001438,0.0003319,0.0005264,3.844e-06,1.223e-05,1.937e-05,2.68e-05,3.407e-05,4.215e-05,5.179e-05,6.356e-05,7.98e-05,9.595e-05,0.0001347,0.0001783,0.000215,0.0002664,0.0005164,0.0007601,3.713e-05,4.746e-05,5.815e-05,6.542e-05,7.535e-05,9.037e-05,0.0001032,0.0001184,0.0001434,0.0001608,0.0002187,0.0002555,0.0003177,0.0003627,0.0006227,0.0009015,9.935e-06,1.721e-05,2.331e-05,2.916e-05,3.538e-05,4.252e-05,5.086e-05,6.168e-05,7.945e-05,9.322e-05,0.0001267,0.0001886,0.0002153,0.0002743,0.0005476,0.0008003,1.972e-05,2.739e-05,3.417e-05,4.123e-05,4.896e-05,5.699e-05,6.717e-05,8.052e-05,9.885e-05,0.0001139,0.0001547,0.0002074,0.0002368,0.0002945,0.000554,0.0008084,-36.116
71555,-8.33e-06,0,7.316e-06,1.463e-05,2.16e-05,2.981e-05,3.983e-05,5.728e-05,7.814e-05,9.54e-05,0.0001344,0.0001741,0.0002043,0.0002446,0.0004523,0.0006365,-1.15e-05,-1.17e-06,7.873e-06,1.69e-05,2.708e-05,3.782e-05,5.233e-05,6.748e-05,8.431e-05,0.0001046,0.0001392,0.0002019,0.0002175,0.0002692,0.000489,0.0006707,-2.58e-05,-1.93e-05,-1.21e-05,-5.78e-06,5.079e-07,8.806e-06,2.031e-05,3.381e-05,5.848e-05,8.166e-05,0.0001168,0.0001382,0.0001726,0.0002318,0.000456,0.0006327,-2.04e-05,-1.42e-05,-8.91e-06,-3.57e-06,2.179e-06,8.808e-06,1.691e-05,2.75e-05,4.645e-05,5.942e-05,8.562e-05,0.0001424,0.0001715,0.00022,0.0004368,0.0006219,-3.87e-05,-3.51e-05,-3.21e-05,-2.93e-05,-2.66e-05,-2.37e-05,-2.05e-05,-1.65e-05,-1.09e-05,-6.37e-06,7.227e-06,3.081e-05,4.503e-05,6.548e-05,0.0001874,0.0003694,0.0
21168,-4.44e-06,0,3.812e-06,7.613e-06,1.175e-05,1.667e-05,2.31e-05,3.25e-05,4.721e-05,5.711e-05,8.131e-05,0.0001114,0.0001247,0.0001507,0.0003492,0.000539,-9.2e-06,-4.02e-06,1.124e-06,6.809e-06,1.306e-05,2.004e-05,2.811e-05,3.753e-05,5.044e-05,6.078e-05,8.371e-05,0.0001201,0.0001524,0.000217,0.0004905,0.0007416,4.372e-05,5.525e-05,6.865e-05,7.833e-05,9.118e-05,0.0001049,0.000117,0.0001312,0.0001621,0.0001717,0.0002037,0.0002856,0.0003175,0.0003891,0.000668,0.0009105,-1.05e-05,-4.96e-06,-1.38e-07,4.731e-06,9.897e-06,1.579e-05,2.32e-05,3.284e-05,4.745e-05,6.043e-05,9.651e-05,0.0001435,0.0001738,0.000226,0.0005021,0.0007779,1.849e-05,2.87e-05,3.784e-05,4.658e-05,5.622e-05,6.62e-05,7.772e-05,9.28e-05,0.0001153,0.000131,0.0001645,0.0002372,0.0002696,0.0003267,0.000591,0.0008555,-36.116
35443,-6.16e-06,0,5.079e-06,9.883e-06,1.487e-05,2.044e-05,2.691e-05,3.522e-05,4.816e-05,5.85e-05,9.922e-05,0.0001425,0.000169,0.0002147,0.0004487,0.0006566,-7.23e-06,2.153e-07,6.439e-06,1.261e-05,1.919e-05,2.667e-05,3.573e-05,4.829e-05,6.61e-05,7.93e-05,0.0001424,0.0001868,0.0002215,0.0002898,0.0005507,0.0007975,2.41e-05,3.645e-05,4.796e-05,6.019e-05,7.238e-05,8.802e-05,0.0001019,0.0001239,0.0001456,0.0001651,0.0002424,0.0002857,0.0003333,0.0003916,0.0006792,0.0009313,-2.66e-05,-2.23e-05,-1.84e-05,-1.44e-05,-9.95e-06,-4.62e-06,1.967e-06,1.111e-05,2.611e-05,3.954e-05,8.002e-05,0.0001313,0.0001619,0.0002108,0.0004777,0.0007475,-9.98e-06,-2.79e-06,4.243e-06,1.174e-05,1.97e-05,2.886e-05,3.956e-05,5.51e-05,7.57e-05,9.234e-05,0.0001256,0.0002138,0.0002469,0.0003065,0.00059,0.0008591,-24.077
84258,-8.14e-06,0,6.964e-06,1.384e-05,2.083e-05,2.805e-05,3.625e-05,4.744e-05,6.45e-05,8.12e-05,0.0001136,0.0001669,0.0001923,0.0002478,0.0004811,0.0007388,-8.32e-06,1.047e-06,8.909e-06,1.66e-05,2.399e-05,3.27e-05,4.435e-05,5.741e-05,7.816e-05,9.174e-05,0.0001464,0.0001808,0.0002125,0.0002662,0.0005294,0.000796,-8.13e-06,1.5e-06,9.912e-06,1.885e-05,2.953e-05,4.064e-05,5.794e-05,7.258e-05,9.584e-05,0.0001322,0.0001728,0.0002078,0.0002509,0.0002986,0.0005395,0.0007627,-2.2e-05,-1.74e-05,-1.37e-05,-1.05e-05,-7.42e-06,-4.24e-06,-8.07e-07,3.197e-06,8.542e-06,1.259e-05,2.484e-05,4.975e-05,7.794e-05,0.0001203,0.0003373,0.0005638,-3.38e-05,-3e-05,-2.69e-05,-2.42e-05,-2.14e-05,-1.86e-05,-1.55e-05,-1.17e-05,-6.65e-06,-2.76e-06,8.048e-06,2.629e-05,4.049e-05,6.655e-05,0.0001887,0.0003753,-9.988
200499,-8.92e-06,0,7.756e-06,1.62e-05,2.525e-05,3.454e-05,4.478e-05,5.84e-05,7.648e-05,8.71e-05,0.0001426,0.0001794,0.000215,0.0002603,0.0004717,0.000682,-8.36e-06,-1.39e-06,5.315e-06,1.295e-05,2.228e-05,3.114e-05,4.188e-05,5.408e-05,7.071e-05,8.324e-05,0.000129,0.0001786,0.0002108,0.000253,0.0004694,0.0006896,-2.12e-05,-1.4e-05,-8.07e-06,-2.57e-06,4.006e-06,1.236e-05,2.335e-05,3.853e-05,5.906e-05,6.824e-05,0.000113,0.0001453,0.000195,0.0002404,0.0004736,0.0006997,-1.21e-05,-6.13e-06,-1.37e-06,2.948e-06,7.183e-06,1.156e-05,1.638e-05,2.201e-05,2.912e-05,3.422e-05,4.742e-05,6.806e-05,0.0001409,0.0001779,0.0004095,0.0006087,-3.41e-05,-2.97e-05,-2.62e-05,-2.31e-05,-2.02e-05,-1.73e-05,-1.43e-05,-1.09e-05,-6.44e-06,-3.21e-06,5.823e-06,1.639e-05,2.183e-05,3.129e-05,0.000105,0.0002625,0.0
9873,-7.21e-06,0,6.135e-06,1.179e-05,1.752e-05,2.389e-05,3.12e-05,4.114e-05,5.535e-05,6.797e-05,0.0001124,0.0001512,0.0001779,0.0002304,0.0004575,0.0006744,-7.06e-06,1.276e-06,8.463e-06,1.563e-05,2.293e-05,3.07e-05,4.003e-05,5.198e-05,7.151e-05,8.463e-05,0.0001132,0.0001967,0.000232,0.0002885,0.000557,0.0007872,1.871e-05,3.175e-05,4.218e-05,5.332e-05,6.675e-05,8.122e-05,9.588e-05,0.0001143,0.0001416,0.0001634,0.0002052,0.0002792,0.0003165,0.0003807,0.0006584,0.000943,-2.77e-05,-2.35e-05,-1.99e-05,-1.63e-05,-1.24e-05,-8.06e-06,-2.73e-06,4.484e-06,1.641e-05,2.687e-05,5.645e-05,9.985e-05,0.0001223,0.000165,0.0004098,0.0006638,-1.96e-05,-1.37e-05,-8.82e-06,-3.95e-06,1.192e-06,6.969e-06,1.392e-05,2.321e-05,3.906e-05,5.252e-05,9.885e-05,0.0001558,0.0001888,0.0002467,0.0005225,0.0007858,-21.034
95195,-6.86e-06,0,5.894e-06,1.18e-05,1.783e-05,2.463e-05,3.271e-05,4.341e-05,5.794e-05,6.912e-05,0.0001192,0.0001653,0.0001875,0.0002403,0.0004817,0.0007146,-6.15e-06,2.3e-06,9.227e-06,1.635e-05,2.436e-05,3.345e-05,4.317e-05,5.508e-05,7.605e-05,9.348e-05,0.0001568,0.0002065,0.0002421,0.0003093,0.000619,0.0009143,1.716e-05,2.615e-05,4.558e-05,5.739e-05,7.079e-05,8.682e-05,9.99e-05,0.000128,0.0001822,0.0001937,0.0002488,0.0002567,0.0002834,0.0003605,0.0006763,0.0009579,-2.72e-05,-2.21e-05,-1.77e-05,-1.33e-05,-8.51e-06,-3.05e-06,3.566e-06,1.192e-05,2.508e-05,3.734e-05,6.721e-05,0.0001114,0.0001386,0.0001879,0.0004835,0.0007963,-2.31e-05,-1.71e-05,-1.21e-05,-7.17e-06,-1.82e-06,4.333e-06,1.181e-05,2.179e-05,3.744e-05,5.082e-05,8.241e-05,0.0001468,0.0001852,0.0002466,0.0005434,0.0008447,-19.7
116919,-6.4e-06,0,5.385e-06,1.068e-05,1.606e-05,2.155e-05,2.77e-05,3.549e-05,4.637e-05,5.524e-05,9.083e-05,0.0001417,0.0001634,0.0002094,0.0004521,0.0006764,-6.19e-06,2.462e-07,5.599e-06,1.05e-05,1.544e-05,2.089e-05,2.717e-05,3.527e-05,4.691e-05,5.723e-05,9.803e-05,0.0001481,0.0001865,0.0002484,0.0005297,0.0007937,1.369e-05,2.607e-05,3.544e-05,4.561e-05,5.789e-05,6.991e-05,8.758e-05,0.0001052,0.0001327,0.0001485,0.0001956,0.0002764,0.0002991,0.0003677,0.0006633,0.0009459,-2.46e-05,-1.99e-05,-1.59e-05,-1.2e-05,-7.92e-06,-3.33e-06,2.07e-06,9.057e-06,1.933e-05,2.801e-05,5.963e-05,0.0001028,0.0001274,0.0001754,0.000435,0.0007016,-5.88e-06,2.509e-06,9.534e-06,1.694e-05,2.546e-05,3.449e-05,4.597e-05,6.015e-05,8.45e-05,0.0001016,0.0001428,0.000217,0.0002435,0.0003065,0.0005963,0.0008947,-24.077
5136,-8.34e-06,0,7.733e-06,1.545e-05,2.383e-05,3.347e-05,4.415e-05,5.597e-05,7.436e-05,8.752e-05,0.0001412,0.0001803,0.0002079,0.0002559,0.0004819,0.0007053,-1.86e-05,-1.37e-05,-9.66e-06,-5.68e-06,-1.37e-06,4.092e-06,3.909e-05,5.295e-05,6.529e-05,7.48e-05,9.56e-05,0.0001659,0.0001948,0.0002382,0.0004589,0.000671,-1.72e-05,-1.24e-05,-8.37e-06,-4.26e-06,2.17e-07,5.871e-06,3.415e-05,4.837e-05,6.149e-05,7.169e-05,0.0001164,0.0001684,0.0002001,0.000254,0.0004965,0.0006963,-1.97e-05,-1.39e-05,-9.54e-06,-5.65e-06,-1.94e-06,1.809e-06,5.845e-06,1.049e-05,1.649e-05,2.071e-05,3.16e-05,4.511e-05,5.279e-05,0.0001315,0.0003551,0.0005633,-3.28e-05,-2.84e-05,-2.5e-05,-2.19e-05,-1.89e-05,-1.6e-05,-1.28e-05,-9.33e-06,-4.81e-06,-1.57e-06,6.801e-06,1.794e-05,2.386e-05,3.384e-05,9.901e-05,0.0002575,-3.969
17286,-6.93e-06,0,6.039e-06,1.202e-05,1.811e-05,2.491e-05,3.228e-05,4.239e-05,5.837e-05,6.85e-05,0.0001013,0.0001607,0.0001884,0.0002317,0.0004668,0.0006884,-6.99e-06,1.467e-06,9.037e-06,1.601e-05,2.335e-05,3.166e-05,4.186e-05,5.653e-05,7.52e-05,9.14e-05,0.0001357,0.0002015,0.0002363,0.0002939,0.000569,0.0008488,1.559e-05,2.848e-05,3.893e-05,5.412e-05,6.733e-05,7.947e-05,9.248e-05,0.0001133,0.0001411,0.0001655,0.0001973,0.0002779,0.0003154,0.0003823,0.0006721,0.0009895,-2.85e-05,-2.39e-05,-2e-05,-1.61e-05,-1.2e-05,-7.42e-06,-1.82e-06,5.768e-06,1.791e-05,2.77e-05,5.896e-05,0.000102,0.0001251,0.0001704,0.0004307,0.0007035,-2.23e-05,-1.68e-05,-1.21e-05,-7.43e-06,-2.41e-06,3.155e-06,9.975e-06,1.902e-05,3.339e-05,4.845e-05,8.136e-05,0.0001481,0.0001846,0.0002392,0.0005277,0.0007991,-21.034
101266,-9.62e-06,0,7.292e-06,1.45e-05,2.244e-05,3.142e-05,4.283e-05,5.583e-05,7.309e-05,8.969e-05,0.0001362,0.0001786,0.0002015,0.0002533,0.0004855,0.0007245,-1.47e-05,-6.18e-06,1.395e-06,8.905e-06,1.71e-05,2.707e-05,3.787e-05,5.124e-05,6.927e-05,8.56e-05,0.0001322,0.0001765,0.0002017,0.0002481,0.0004752,0.0007053,-2.29e-05,-1.76e-05,-1.28e-05,-7.86e-06,-2.45e-06,3.628e-06,1.203e-05,3.107e-05,4.832e-05,6.344e-05,0.0001106,0.0001578,0.0001844,0.0002324,0.000472,0.0007155,-1.82e-05,-1.19e-05,-7.09e-06,-2.69e-06,1.563e-06,5.876e-06,1.047e-05,1.576e-05,2.264e-05,2.755e-05,3.949e-05,5.595e-05,6.692e-05,0.0001581,0.000384,0.0006124,-3.57e-05,-3.12e-05,-2.78e-05,-2.47e-05,-2.18e-05,-1.89e-05,-1.58e-05,-1.24e-05,-7.98e-06,-4.75e-06,3.491e-06,1.444e-05,1.973e-05,2.902e-05,0.0001037,0.0002642,0.0
124543,-7.96e-06,0,6.739e-06,1.317e-05,1.957e-05,2.669e-05,3.628e-05,4.816e-05,6.763e-05,8.15e-05,0.0001066,0.0001493,0.0001907,0.0002411,0.0004601,0.0007212,-9.96e-06,-5.2e-07,6.759e-06,1.353e-05,2.149e-05,2.958e-05,4.044e-05,5.292e-05,7.1e-05,8.657e-05,0.000141,0.0001762,0.0002132,0.000268,0.0005016,0.0007497,-1.12e-05,2.351e-06,1.144e-05,1.792e-05,2.496e-05,3.746e-05,5.132e-05,6.597e-05,8.409e-05,0.0001035,0.0001418,0.0002149,0.0002438,0.0002966,0.000551,0.0007965,-2.18e-05,-1.72e-05,-1.35e-05,-1.03e-05,-7.29e-06,-4.18e-06,-8.76e-07,2.899e-06,7.833e-06,1.14e-05,2.027e-05,3.358e-05,4.117e-05,8.389e-05,0.0002948,0.0005114,-3.34e-05,-2.96e-05,-2.67e-05,-2.39e-05,-2.12e-05,-1.85e-05,-1.54e-05,-1.18e-05,-7e-06,-3.32e-06,7.47e-06,2.287e-05,3.423e-05,5.76e-05,0.0001723,0.0003665,-9.988
5746,-4.47e-06,0,3.952e-06,8.055e-06,1.276e-05,1.857e-05,2.589e-05,3.541e-05,4.905e-05,5.881e-05,8.826e-05,0.0001161,0.0001294,0.0001525,0.0003208,0.0005347,-6.51e-06,-1.14e-06,4.192e-06,1.003e-05,1.655e-05,2.368e-05,3.143e-05,4.024e-05,5.214e-05,6.031e-05,8.106e-05,0.0001382,0.000164,0.0002258,0.0005054,0.0007706,4.686e-05,5.902e-05,6.887e-05,7.859e-05,9.108e-05,0.0001024,0.0001161,0.0001315,0.0001583,0.0001774,0.0002034,0.0002862,0.0003192,0.0003823,0.0006677,0.000931,2.197e-06,8.08e-06,1.307e-05,1.795e-05,2.306e-05,2.859e-05,3.509e-05,4.357e-05,5.626e-05,6.599e-05,9.706e-05,0.0001417,0.0001645,0.0002107,0.0004671,0.0007392,2.629e-05,3.612e-05,4.464e-05,5.219e-05,5.974e-05,6.88e-05,7.986e-05,9.284e-05,0.0001126,0.0001271,0.000185,0.0002304,0.0002635,0.0003137,0.0005772,0.0008553,-41.01
107132,-7.05e-06,0,6.014e-06,1.189e-05,1.822e-05,2.511e-05,3.324e-05,4.54e-05,6.381e-05,7.987e-05,0.0001306,0.000174,0.0001974,0.0002434,0.0004574,0.0006957,-6.45e-06,1.868e-06,9.358e-06,1.68e-05,2.531e-05,3.419e-05,4.488e-05,5.917e-05,8.043e-05,9.748e-05,0.0001458,0.0002001,0.0002265,0.0002688,0.000502,0.0007246,-5.48e-06,3.665e-06,1.607e-05,2.503e-05,3.288e-05,4.185e-05,5.319e-05,7.47e-05,0.0001003,0.0001215,0.000193,0.0002052,0.0002637,0.0003085,0.0005385,0.0007683,-2.42e-05,-1.93e-05,-1.54e-05,-1.17e-05,-7.88e-06,-3.72e-06,1.096e-06,7.212e-06,1.649e-05,2.486e-05,4.744e-05,8.72e-05,0.0001095,0.0001512,0.0003682,0.0005897,-3.44e-05,-3.07e-05,-2.77e-05,-2.49e-05,-2.22e-05,-1.93e-05,-1.6e-05,-1.22e-05,-6.8e-06,-2.57e-06,1.144e-05,4.786e-05,6.505e-05,9.292e-05,0.0002546,0.0004526,-9.988
193204,-9.14e-06,0,8.094e-06,1.594e-05,2.48e-05,3.278e-05,4.262e-05,5.573e-05,7.481e-05,8.797e-05,0.0001266,0.0001823,0.0002118,0.0002626,0.00049,0.0006957,-7.36e-06,-9.63e-07,5.229e-06,1.256e-05,2.18e-05,3.216e-05,4.37e-05,5.598e-05,7.334e-05,8.249e-05,0.0001322,0.0001766,0.0002061,0.000257,0.0004709,0.0006867,-2.13e-05,-1.55e-05,-1.06e-05,-5.73e-06,1.316e-07,7.429e-06,1.822e-05,3.711e-05,5.415e-05,6.613e-05,0.000129,0.0001504,0.0001883,0.0002454,0.0004621,0.0007041,-1.24e-05,-6.68e-06,-1.99e-06,2.347e-06,6.649e-06,1.107e-05,1.581e-05,2.116e-05,2.8e-05,3.288e-05,4.504e-05,6.238e-05,7.727e-05,0.0001724,0.0003937,0.0006028,-3.48e-05,-3.04e-05,-2.69e-05,-2.39e-05,-2.09e-05,-1.81e-05,-1.51e-05,-1.16e-05,-7.22e-06,-3.92e-06,5.049e-06,1.586e-05,2.144e-05,3.119e-05,0.0001051,0.0002649,0.0
122453,-7.19e-06,0,5.893e-06,1.169e-05,1.749e-05,2.371e-05,3.078e-05,3.988e-05,5.431e-05,6.512e-05,0.0001085,0.0001529,0.0001832,0.000234,0.0004649,0.0006873,-6.77e-06,1.538e-06,8.714e-06,1.526e-05,2.232e-05,3.073e-05,3.999e-05,5.277e-05,7.184e-05,8.5e-05,0.0001365,0.0001858,0.0002233,0.0002796,0.0005575,0.0008236,1.169e-05,2.36e-05,3.554e-05,4.72e-05,5.933e-05,7.253e-05,8.809e-05,0.0001059,0.0001339,0.000151,0.0002061,0.0002742,0.0003099,0.000376,0.0006662,0.0009994,-3.3e-05,-2.87e-05,-2.52e-05,-2.19e-05,-1.84e-05,-1.46e-05,-1.01e-05,-4.17e-06,5.313e-06,1.387e-05,4.054e-05,7.905e-05,9.919e-05,0.0001367,0.0003658,0.000622,-2.55e-05,-2.05e-05,-1.61e-05,-1.2e-05,-7.7e-06,-2.88e-06,2.81e-06,1.054e-05,2.358e-05,3.524e-05,7.254e-05,0.0001343,0.0001663,0.0002251,0.000497,0.0007615,-21.034
88181,-8.19e-06,0,7.241e-06,1.409e-05,2.111e-05,2.856e-05,3.753e-05,4.891e-05,6.629e-05,7.925e-05,0.000118,0.0001681,0.0001942,0.0002465,0.0004901,0.0007189,-6.69e-06,3.479e-06,1.214e-05,2.016e-05,2.89e-05,3.883e-05,4.98e-05,6.397e-05,8.572e-05,0.0001029,0.0001468,0.0002245,0.0002648,0.0003301,0.0006444,0.0009372,7.314e-06,2.159e-05,3.348e-05,4.468e-05,5.819e-05,7.192e-05,8.906e-05,0.0001067,0.0001328,0.0001533,0.0002068,0.0002754,0.0003222,0.0003877,0.0007091,0.0010183,-2.73e-05,-2.21e-05,-1.75e-05,-1.3e-05,-8.2e-06,-2.58e-06,4.531e-06,1.423e-05,2.907e-05,4.217e-05,8.203e-05,0.0001377,0.0001711,0.0002333,0.0005583,0.0008749,-2.9e-05,-2.34e-05,-1.87e-05,-1.41e-05,-9.27e-06,-3.68e-06,3.114e-06,1.26e-05,2.784e-05,4.043e-05,8.043e-05,0.0001418,0.0001797,0.0002453,0.0005599,0.000876,-17.992
212795,-8.94e-06,0,7.669e-06,1.58e-05,2.419e-05,3.304e-05,4.346e-05,5.638e-05,7.413e-05,8.813e-05,0.0001354,0.0001777,0.0002143,0.0002583,0.0004856,0.0007068,-1.46e-05,-6.26e-06,7.049e-07,7.509e-06,1.473e-05,2.432e-05,3.551e-05,4.717e-05,6.511e-05,7.789e-05,0.000117,0.000172,0.0001984,0.0002515,0.0004806,0.0007071,-2.14e-05,-1.51e-05,-9.77e-06,-4.83e-06,4.86e-07,6.81e-06,1.702e-05,3.549e-05,5.511e-05,6.321e-05,8.349e-05,0.0001584,0.0001841,0.000236,0.0004812,0.0007096,-1.99e-05,-1.36e-05,-8.56e-06,-3.98e-06,3.733e-07,4.838e-06,9.631e-06,1.507e-05,2.213e-05,2.713e-05,3.949e-05,5.519e-05,6.521e-05,0.0001495,0.0003769,0.0006048,-3.48e-05,-3.04e-05,-2.69e-05,-2.39e-05,-2.1e-05,-1.81e-05,-1.5e-05,-1.16e-05,-7.19e-06,-3.93e-06,5.097e-06,1.567e-05,2.12e-05,3.077e-05,0.0001037,0.0002647,0.0
93742,-6.93e-06,0,6.049e-06,1.21e-05,1.827e-05,2.495e-05,3.312e-05,4.591e-05,6.216e-05,7.433e-05,0.000116,0.0001593,0.000172,0.0002353,0.0004639,0.0006944,-5.71e-06,2.614e-06,9.629e-06,1.708e-05,2.517e-05,3.305e-05,4.29e-05,5.657e-05,7.468e-05,9.333e-05,0.0001392,0.0001875,0.000225,0.0002962,0.0005768,0.0008567,1.348e-05,3.012e-05,4.072e-05,5.628e-05,7.231e-05,8.123e-05,0.0001008,0.0001247,0.0001525,0.0002074,0.0002192,0.0002599,0.0003148,0.0003519,0.0006446,0.000916,-2.76e-05,-2.22e-05,-1.75e-05,-1.27e-05,-7.68e-06,-1.94e-06,5.202e-06,1.448e-05,2.868e-05,3.932e-05,7.605e-05,0.0001205,0.000149,0.0002016,0.0005029,0.0008272,-2.16e-05,-1.54e-05,-9.99e-06,-4.39e-06,1.541e-06,7.878e-06,1.608e-05,2.673e-05,4.473e-05,5.876e-05,9.605e-05,0.0001597,0.0001969,0.0002577,0.0005453,0.0008474,-19.7
69014,-4.96e-06,0,4.427e-06,8.916e-06,1.389e-05,2.002e-05,2.842e-05,4.016e-05,5.615e-05,6.721e-05,9.563e-05,0.000132,0.0001517,0.0001813,0.0003817,0.0005764,-8.04e-06,-2.36e-06,3.248e-06,8.899e-06,1.51e-05,2.21e-05,2.996e-05,3.938e-05,5.149e-05,6.056e-05,9.003e-05,0.0001225,0.000146,0.0002061,0.0004851,0.0007482,3.926e-05,5.466e-05,6.564e-05,7.673e-05,8.722e-05,0.0001015,0.0001157,0.000136,0.0001589,0.0001851,0.0002252,0.0002917,0.0003345,0.0003817,0.0006663,0.0009599,-1.39e-05,-8.62e-06,-3.83e-06,1.099e-06,6.6e-06,1.307e-05,2.106e-05,3.229e-05,4.765e-05,6.105e-05,0.000106,0.0001563,0.0001905,0.0002524,0.0005623,0.0008949,1.764e-05,2.818e-05,3.774e-05,4.721e-05,5.711e-05,6.844e-05,8.059e-05,9.767e-05,0.0001213,0.0001374,0.000182,0.0002416,0.0002787,0.0003382,0.0006146,0.0009047,-36.116
32790,-7.45e-06,0,6.31e-06,1.241e-05,1.923e-05,2.656e-05,3.5e-05,4.675e-05,6.221e-05,8.652e-05,0.0001351,0.0001598,0.0001973,0.0002407,0.0004668,0.000664,-7.54e-06,1.049e-06,8.221e-06,1.596e-05,2.378e-05,3.303e-05,4.308e-05,5.627e-05,7.398e-05,9.336e-05,0.0001327,0.0001777,0.0002093,0.0002606,0.000493,0.000691,-8.38e-06,1.78e-06,1.216e-05,2.175e-05,3.087e-05,4.133e-05,5.465e-05,7.014e-05,9.195e-05,0.0001196,0.0001463,0.0002172,0.0002402,0.0003112,0.0005435,0.00077,-2.24e-05,-1.77e-05,-1.4e-05,-1.07e-05,-7.49e-06,-4.18e-06,-5.83e-07,3.653e-06,9.481e-06,1.408e-05,2.872e-05,5.993e-05,8.668e-05,0.0001285,0.0003429,0.0005527,-3.38e-05,-3e-05,-2.7e-05,-2.42e-05,-2.15e-05,-1.87e-05,-1.56e-05,-1.19e-05,-6.93e-06,-3.16e-06,7.928e-06,2.816e-05,4.43e-05,7.097e-05,0.0001941,0.0003893,-9.988
